chr	start	end	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	DHS.RPMpromoter.quantile	normalized_dhs	DHS.RPMnonpromoter.quantile	H3K27ac.RPMpromoter.quantile	normalized_h3K27ac	H3K27ac.RPMnonpromoter.quantile	activity_base	activity_base_no_qnorm
chr22	28245563	28246063	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	13	29.933157	0.206306	0.206306	59.866314	0.212162	15	38.428332	0.351351	0.351351	76.856665	0.357357	34.180745	0.277628	68.361489	0.284234	intergenic	False	False	True			intergenic|chr22:28245563-28246063		15.872860	0.247825		13.901623	0.239123	14.854578	17.675640
chr22	28275794	28276294	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	10	23.025505	0.112162	0.112162	46.051011	0.114264	10	25.618888	0.211261	0.211261	51.237777	0.214114	24.322197	0.158859	48.644394	0.162763	genic	False	True	False		PITPNB	genic|chr22:28275794-28276294		14.521116	0.110950		13.901623	0.239123	14.207993	14.910280
chr22	28276742	28277242	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	20	46.051011	0.393393	0.393393	92.102021	0.401502	27	69.170998	0.561411	0.561411	138.341997	0.569069	57.611005	0.494144	115.222009	0.503153	genic	False	True	False		PITPNB	genic|chr22:28276742-28277242		18.293465	0.492930		12.835659	0.133793	15.323468	16.226398
chr22	28282580	28283080	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	9	20.722955	0.089790	0.089790	41.445910	0.091441	12	30.742666	0.270721	0.270721	61.485332	0.273874	25.732810	0.173724	51.465621	0.177628	genic	False	True	False		PITPNB	genic|chr22:28282580-28283080		14.691203	0.128173		11.887116	0.040065	13.214993	0.000000
chr22	28299729	28300229	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	11	25.328056	0.143393	0.143393	50.656112	0.146847	7	17.933222	0.134685	0.134685	35.866444	0.137087	21.630639	0.127177	43.261278	0.129880	genic	False	True	False		PITPNB	genic|chr22:28299729-28300229		14.175571	0.075961		16.767752	0.519761	15.417278	24.354527
chr22	28309106	28309606	24	109.685705	0.833183	0.833183	219.371410	0.842192	109.685705	0.833183	219.371410	0.842192	172	396.038692	0.902853	0.902853	792.077384	0.908559	116	297.179104	0.873273	0.873273	594.358208	0.878979	346.608898	0.890691	693.217796	0.894595	genic	False	True	False		PITPNB	genic|chr22:28309106-28309606		33.740327	0.917694		28.913208	0.875453	31.233653	194.982156
chr22	28315044	28315663	52	237.652360	0.921471	0.921471	383.929500	0.907808	237.652360	0.921471	383.929500	0.907808	224	515.771320	0.931532	0.931532	833.233150	0.913814	185	473.949433	0.925225	0.925225	765.669521	0.910811	494.860377	0.928228	799.451335	0.911411	promoter	True	False	False	TTC28-AS1,PITPNB	TTC28-AS1,PITPNB	promoter|chr22:28315044-28315663	0.821678	54.058242		0.783217	51.674110		52.852735	342.935470
chr22	28330049	28330549	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	10	23.025505	0.112162	0.112162	46.051011	0.114264	5	12.809444	0.095946	0.095946	25.618888	0.097147	17.917475	0.093093	35.834949	0.094895	intergenic	False	False	True			intergenic|chr22:28330049-28330549		13.803171	0.038252		12.835659	0.133793	13.310627	9.049150
chr22	28348130	28348630	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	49	112.824976	0.688739	0.688739	225.649952	0.698649	52	133.218219	0.731982	0.731982	266.436438	0.742793	123.021598	0.710961	246.043195	0.721772	intergenic	False	False	True			intergenic|chr22:28348130-28348630		23.121334	0.737672		11.887116	0.040065	16.578480	0.000000
chr22	28361589	28362089	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	14	32.235707	0.237237	0.237237	64.471415	0.243994	14	35.866444	0.325826	0.325826	71.732887	0.330631	34.051076	0.275526	68.102151	0.282132	intergenic	False	False	True			intergenic|chr22:28361589-28362089		15.847794	0.245286		12.835659	0.133793	14.262429	12.474835
chr22	28371465	28371965	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	11	25.328056	0.143393	0.143393	50.656112	0.146847	7	17.933222	0.134685	0.134685	35.866444	0.137087	21.630639	0.127177	43.261278	0.129880	intergenic	False	False	True			intergenic|chr22:28371465-28371965		14.175571	0.075961		12.835659	0.133793	13.488988	9.942694
chr22	28386843	28387343	9	41.132139	0.616517	0.616517	82.264279	0.624925	41.132139	0.616517	82.264279	0.624925	27	62.168864	0.522072	0.522072	124.337729	0.530180	36	92.227998	0.642042	0.642042	184.455996	0.653303	77.198431	0.594294	154.396862	0.603604	genic	False	True	False		TTC28	genic|chr22:28386843-28387343		20.006466	0.605874		18.857372	0.636693	19.423423	56.350125
chr22	28405181	28405681	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	26	59.866314	0.509009	0.509009	119.732628	0.516667	24	61.485332	0.519820	0.519820	122.970664	0.527027	60.675823	0.514264	121.351646	0.522673	genic	False	True	False		TTC28	genic|chr22:28405181-28405681		18.533130	0.516135		13.901623	0.239123	16.051186	23.550071
chr22	28419684	28420184	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	10	23.025505	0.112162	0.112162	46.051011	0.114264	6	15.371333	0.113664	0.113664	30.742666	0.115465	19.198419	0.103604	38.396838	0.105105	genic	False	True	False		TTC28	genic|chr22:28419684-28420184		13.910594	0.049130		13.901623	0.239123	13.906107	13.246988
chr22	28421251	28421751	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	9	20.722955	0.089790	0.089790	41.445910	0.091441	13	33.304555	0.298198	0.298198	66.609110	0.303303	27.013755	0.189039	54.027510	0.192943	genic	False	True	False		TTC28	genic|chr22:28421251-28421751		14.864871	0.145758		13.901623	0.239123	14.375181	15.713643
chr22	28423427	28423927	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	24	55.261213	0.475976	0.475976	110.522426	0.484384	16	40.990221	0.372973	0.372973	81.980443	0.380180	48.125717	0.425676	96.251434	0.432883	genic	False	True	False		TTC28	genic|chr22:28423427-28423927		17.523598	0.414975		16.767752	0.519761	17.141509	36.327342
chr22	28428878	28429378	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	88	202.624447	0.812012	0.812012	405.248894	0.820721	78	199.827329	0.813664	0.813664	399.654657	0.821922	201.225888	0.811111	402.451776	0.820721	genic	False	True	False		TTC28	genic|chr22:28428878-28429378		27.380890	0.840827		17.442650	0.564902	21.853953	80.234350
chr22	28430892	28431392	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	146	336.172378	0.883634	0.883634	672.344756	0.889039	121	309.988548	0.878378	0.878378	619.977097	0.883333	323.080463	0.880781	646.160927	0.885285	genic	False	True	False		TTC28	genic|chr22:28430892-28431392		32.350940	0.908267		17.442650	0.564902	23.754707	101.665538
chr22	28447709	28448209	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	13	29.933157	0.206306	0.206306	59.866314	0.212162	18	46.113999	0.413514	0.413514	92.227998	0.421622	38.023578	0.326727	76.047156	0.333033	genic	False	True	False		TTC28	genic|chr22:28447709-28448209		16.411766	0.302393		14.813471	0.329224	15.592153	22.832660
chr22	28471108	28471608	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	26	59.866314	0.509009	0.509009	119.732628	0.516667	27	69.170998	0.561411	0.561411	138.341997	0.569069	64.518656	0.540691	129.037312	0.549700	genic	False	True	False		TTC28	genic|chr22:28471108-28471608		19.002455	0.547136		13.901623	0.239123	16.253152	24.284382
chr22	28499912	28500412	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	11	25.328056	0.143393	0.143393	50.656112	0.146847	5	12.809444	0.095946	0.095946	25.618888	0.097147	19.068750	0.101201	38.137500	0.102703	genic	False	True	False		TTC28	genic|chr22:28499912-28500412		13.883738	0.046410		15.574873	0.404460	14.705015	18.670696
chr22	28508623	28509123	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	34	78.286718	0.598498	0.598498	156.573436	0.607808	37	94.789887	0.648348	0.648348	189.579773	0.659610	86.538302	0.623724	173.076605	0.633934	genic	False	True	False		TTC28	genic|chr22:28508623-28509123		20.698838	0.638869		17.442650	0.564902	19.001121	52.616578
chr22	28516839	28517339	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	8	18.420404	0.077327	0.077327	36.840809	0.078228	2	5.123778	0.042492	0.042492	10.247555	0.042643	11.772091	0.061862	23.544182	0.062162	genic	False	True	False		TTC28	genic|chr22:28516839-28517339		13.606746	0.008339		13.901623	0.239123	13.753394	10.373163
chr22	28637811	28638311	22	100.545229	0.820721	0.820721	201.090459	0.829730	100.545229	0.820721	201.090459	0.829730	82	188.809144	0.801051	0.801051	377.618288	0.811562	87	222.884328	0.831381	0.831381	445.768656	0.837688	205.846736	0.816817	411.693472	0.825225	genic	False	True	False		TTC28	genic|chr22:28637811-28638311		27.713713	0.846991		27.843765	0.862763	27.778663	143.864197
chr22	28639546	28640046	12	54.842852	0.692042	0.692042	109.685705	0.700751	54.842852	0.692042	109.685705	0.700751	21	48.353561	0.414414	0.414414	96.707122	0.422523	18	46.113999	0.413514	0.413514	92.227998	0.421622	47.233780	0.419670	94.467560	0.427177	genic	False	True	False		TTC28	genic|chr22:28639546-28640046		17.457353	0.408267		20.939103	0.721537	19.119135	50.896318
chr22	28640741	28641241	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	29	66.773966	0.545495	0.545495	133.547931	0.554805	20	51.237777	0.452402	0.452402	102.475553	0.461562	59.005871	0.501652	118.011742	0.510360	genic	False	True	False		TTC28	genic|chr22:28640741-28641241		18.375822	0.501269		20.308757	0.697970	19.318129	54.464479
chr22	28643642	28644142	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	62	142.758133	0.746096	0.746096	285.516266	0.756757	49	125.532553	0.715315	0.715315	251.065105	0.726426	134.145343	0.732132	268.290686	0.742342	genic	False	True	False		TTC28	genic|chr22:28643642-28644142		23.774097	0.760334		20.308757	0.697970	21.973220	82.120869
chr22	28671623	28672123	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	13	29.933157	0.206306	0.206306	59.866314	0.212162	4	10.247555	0.080030	0.080030	20.495111	0.080931	20.090356	0.109309	40.180712	0.111111	genic	False	True	False		TTC28	genic|chr22:28671623-28672123		13.973257	0.055475		11.887116	0.040065	12.888046	0.000000
chr22	28693594	28694094	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	17	39.143359	0.322072	0.322072	78.286718	0.328378	19	48.675888	0.432883	0.432883	97.351776	0.441742	43.909623	0.390390	87.819247	0.397297	genic	False	True	False		TTC28	genic|chr22:28693594-28694094		17.120760	0.374184		12.835659	0.133793	14.824177	14.166066
chr22	28711922	28712422	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	84	193.414245	0.806456	0.806456	386.828490	0.816366	69	176.770329	0.790541	0.790541	353.540658	0.799399	185.092287	0.798198	370.184574	0.807808	genic	False	True	False		TTC28	genic|chr22:28711922-28712422		26.695666	0.828136		16.222524	0.468455	20.810360	65.035212
chr22	28722370	28722870	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	7	16.117854	0.068168	0.068168	32.235707	0.069069	4	10.247555	0.080030	0.080030	20.495111	0.080931	13.182705	0.067117	26.365409	0.068018	genic	False	True	False		TTC28	genic|chr22:28722370-28722870		13.627597	0.012509		11.887116	0.040065	12.727640	0.000000
chr22	28747565	28748065	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	17	39.143359	0.322072	0.322072	78.286718	0.328378	11	28.180777	0.241441	0.241441	56.361554	0.244294	33.662068	0.270270	67.324136	0.276877	genic	False	True	False		TTC28	genic|chr22:28747565-28748065		15.792292	0.239666		11.887116	0.040065	13.701271	0.000000
chr22	28765753	28766253	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	48	110.522426	0.684084	0.684084	221.044851	0.694745	28	71.732887	0.574474	0.574474	143.465774	0.581532	91.127656	0.636937	182.255313	0.646547	genic	False	True	False		TTC28	genic|chr22:28765753-28766253		21.012294	0.653372		14.813471	0.329224	17.642704	35.347209
chr22	28775039	28775539	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	11	25.328056	0.143393	0.143393	50.656112	0.146847	11	28.180777	0.241441	0.241441	56.361554	0.244294	26.754417	0.185435	53.508833	0.189339	genic	False	True	False		TTC28	genic|chr22:28775039-28775539		14.825482	0.141769		13.901623	0.239123	14.356123	15.638033
chr22	28791953	28792453	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	28	64.471415	0.534384	0.534384	128.942830	0.542342	25	64.047221	0.532432	0.532432	128.094441	0.539339	64.259318	0.537838	128.518636	0.547147	genic	False	True	False		TTC28	genic|chr22:28791953-28792453		18.958542	0.544235		13.901623	0.239123	16.234361	24.235526
chr22	28805977	28806477	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	19	43.748460	0.372523	0.372523	87.496920	0.380330	16	40.990221	0.372973	0.372973	81.980443	0.380180	42.369341	0.377628	84.738681	0.383934	genic	False	True	False		TTC28	genic|chr22:28805977-28806477		16.975739	0.359500		12.835659	0.133793	14.761260	13.915386
chr22	28828840	28829340	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	10	23.025505	0.112162	0.112162	46.051011	0.114264	6	15.371333	0.113664	0.113664	30.742666	0.115465	19.198419	0.103604	38.396838	0.105105	genic	False	True	False		TTC28	genic|chr22:28828840-28829340		13.910594	0.049130		12.835659	0.133793	13.362322	9.367035
chr22	28838165	28838665	13	59.413090	0.712763	0.712763	118.826180	0.720871	59.413090	0.712763	118.826180	0.720871	34	78.286718	0.598498	0.598498	156.573436	0.607808	51	130.656330	0.725976	0.725976	261.312661	0.736787	104.471524	0.670571	208.943048	0.681381	genic	False	True	False		TTC28	genic|chr22:28838165-28838665		21.939708	0.692531		21.597253	0.745105	21.767807	78.784364
chr22	28839450	28839950	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	14	32.235707	0.237237	0.237237	64.471415	0.243994	14	35.866444	0.325826	0.325826	71.732887	0.330631	34.051076	0.275526	68.102151	0.282132	genic	False	True	False		TTC28	genic|chr22:28839450-28839950		15.847794	0.245286		13.901623	0.239123	14.842845	17.642081
chr22	28844637	28845137	12	54.842852	0.692042	0.692042	109.685705	0.700751	54.842852	0.692042	109.685705	0.700751	63	145.060684	0.748949	0.748949	290.121367	0.759760	59	151.151441	0.759009	0.759009	302.302882	0.769069	148.106062	0.754955	296.212125	0.764865	genic	False	True	False		TTC28	genic|chr22:28844637-28845137		24.689447	0.784627		20.939103	0.721537	22.737082	90.125240
chr22	28857996	28858496	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	11	25.328056	0.143393	0.143393	50.656112	0.146847	8	20.495111	0.157057	0.157057	40.990221	0.159760	22.911583	0.142192	45.823167	0.144895	genic	False	True	False		TTC28	genic|chr22:28857996-28858496		14.340287	0.092640		12.835659	0.133793	13.567131	10.232858
chr22	28860112	28860612	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	5	11.512753	0.057808	0.057808	23.025505	0.057808	7	17.933222	0.134685	0.134685	35.866444	0.137087	14.722987	0.074474	29.445974	0.075976	genic	False	True	False		TTC28	genic|chr22:28860112-28860612		13.657513	0.018492		11.887116	0.040065	12.741603	0.000000
chr22	28884814	28885314	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	10	23.025505	0.112162	0.112162	46.051011	0.114264	3	7.685666	0.061562	0.061562	15.371333	0.062312	15.355586	0.076276	30.711172	0.077778	genic	False	True	False		TTC28	genic|chr22:28884814-28885314		13.667485	0.020486		11.887116	0.040065	12.746254	0.000000
chr22	28940508	28941008	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	35	80.589269	0.608258	0.608258	161.178537	0.616817	22	56.361554	0.489339	0.489339	112.723108	0.497297	68.475411	0.561261	136.950823	0.568468	genic	False	True	False		TTC28	genic|chr22:28940508-28941008		19.354654	0.569253		17.442650	0.564902	18.373798	46.804298
chr22	28956241	28956741	64	292.495213	0.936937	0.936937	584.990425	0.943844	292.495213	0.936937	584.990425	0.943844	281	647.016700	0.949550	0.949550	1294.033401	0.954054	244	625.100874	0.949700	0.949700	1250.201749	0.955255	636.058787	0.950150	1272.117575	0.954955	genic	False	True	False		TTC28	genic|chr22:28956241-28956741		42.984306	0.967730		42.470412	0.961566	42.726586	431.328356
chr22	28970427	28970927	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	17	39.143359	0.322072	0.322072	78.286718	0.328378	18	46.113999	0.413514	0.413514	92.227998	0.421622	42.628679	0.381081	85.257358	0.387237	genic	False	True	False		TTC28	genic|chr22:28970427-28970927		17.015127	0.363488		11.887116	0.040065	14.221842	0.000000
chr22	28984401	28984901	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	11	25.328056	0.143393	0.143393	50.656112	0.146847	7	17.933222	0.134685	0.134685	35.866444	0.137087	21.630639	0.127177	43.261278	0.129880	genic	False	True	False		TTC28	genic|chr22:28984401-28984901		14.175571	0.075961		11.887116	0.040065	12.981012	0.000000
chr22	28985210	28985710	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	15	34.538258	0.268318	0.268318	69.076516	0.275225	15	38.428332	0.351351	0.351351	76.856665	0.357357	36.483295	0.308258	72.966590	0.314414	genic	False	True	False		TTC28	genic|chr22:28985210-28985710		16.200501	0.281001		13.901623	0.239123	15.007106	18.261289
chr22	28990519	28991019	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	38	87.496920	0.625526	0.625526	174.993841	0.634685	53	135.780108	0.736787	0.736787	271.560216	0.747748	111.638514	0.686486	223.277028	0.698498	genic	False	True	False		TTC28	genic|chr22:28990519-28991019		22.373665	0.710297		12.835659	0.133793	16.946407	22.587929
chr22	28996541	28997041	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	17	39.143359	0.322072	0.322072	78.286718	0.328378	24	61.485332	0.519820	0.519820	122.970664	0.527027	50.314346	0.441592	100.628691	0.450000	genic	False	True	False		TTC28	genic|chr22:28996541-28997041		17.713379	0.434191		13.901623	0.239123	15.692186	21.445210
chr22	29005843	29006343	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	78	179.598942	0.793393	0.793393	359.197883	0.802553	77	197.265440	0.811562	0.811562	394.530880	0.820120	188.432191	0.801351	376.864382	0.810961	genic	False	True	False		TTC28	genic|chr22:29005843-29006343		26.862077	0.831218		16.222524	0.468455	20.875122	65.619353
chr22	29016428	29016928	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	20	46.051011	0.393393	0.393393	92.102021	0.401502	20	51.237777	0.452402	0.452402	102.475553	0.461562	48.644394	0.431381	97.288787	0.438589	genic	False	True	False		TTC28	genic|chr22:29016428-29016928		17.591632	0.421864		16.222524	0.468455	16.893214	33.340399
chr22	29025326	29025826	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	13	29.933157	0.206306	0.206306	59.866314	0.212162	7	17.933222	0.134685	0.134685	35.866444	0.137087	23.933189	0.151952	47.866379	0.155255	genic	False	True	False		TTC28	genic|chr22:29025326-29025826		14.442339	0.102973		16.767752	0.519761	15.561670	25.618005
chr22	29052031	29052531	12	54.842852	0.692042	0.692042	109.685705	0.700751	54.842852	0.692042	109.685705	0.700751	79	181.901492	0.795796	0.795796	363.802985	0.805255	59	151.151441	0.759009	0.759009	302.302882	0.769069	166.526467	0.781982	333.052933	0.790090	genic	False	True	False		TTC28	genic|chr22:29052031-29052531		25.814663	0.811820		20.939103	0.721537	23.249428	95.565613
